num_features1,num_features2,num_matches,matching_efficiency,avg_matching_distance,spatial_entropy1,spatial_entropy2,detection_time,matching_time,total_time,pair_name,method
2497,2502,789,31.5979175010012,0.7970600924413316,5.98928672028178,5.993746567857665,0.6459760665893555,0.11263251304626465,0.7586085796356201,pair_010_img1_pair_010_img2,SuperPoint
2423,2390,838,35.06276150627615,0.7676746541887592,5.9903043607030995,5.994408381168598,0.6892459392547607,0.10428714752197266,0.7935330867767334,pair_011_img1_pair_011_img2,SuperPoint
2464,2534,598,24.269480519480517,0.8032123109880199,5.978545344164972,5.978156568256515,0.6807427406311035,0.11826515197753906,0.7990078926086426,pair_012_img1_pair_012_img2,SuperPoint
2362,2335,794,34.00428265524626,0.8705128799532763,5.992748282829077,5.993943269223175,0.6387627124786377,0.1031348705291748,0.7418975830078125,pair_013_img1_pair_013_img2,SuperPoint
2469,2622,629,25.4759011745646,0.7439041906680515,5.991604619831997,5.978776346140905,0.6875522136688232,0.11816096305847168,0.8057131767272949,pair_014_img1_pair_014_img2,SuperPoint
2419,2475,739,30.549813972716,0.7720545769866974,5.992940238550405,5.991913968496176,0.6156883239746094,0.11026287078857422,0.7259511947631836,pair_015_img1_pair_015_img2,SuperPoint
2505,2416,914,37.831125827814574,0.6886467335978014,5.990020927564037,5.991279816713196,0.6837716102600098,0.11617493629455566,0.7999465465545654,pair_016_img1_pair_016_img2,SuperPoint
2496,2450,837,34.16326530612245,0.7506447484273921,5.994380979244388,5.993456327809662,0.6873171329498291,0.11457681655883789,0.801893949508667,pair_017_img1_pair_017_img2,SuperPoint
2377,2569,908,38.199411022297014,0.6321678164575069,5.989961171704571,5.982419520549416,0.6568408012390137,0.11441922187805176,0.7712600231170654,pair_018_img1_pair_018_img2,SuperPoint
2429,2452,986,40.592836558254426,0.5495836542537681,5.990623355178007,5.992411326926199,0.6651031970977783,0.10873651504516602,0.7738397121429443,pair_019_img1_pair_019_img2,SuperPoint
2479,2447,940,38.41438496117695,0.7005553753452098,5.9933853484931365,5.994422898865681,0.7545003890991211,0.11377525329589844,0.8682756423950195,pair_020_img1_pair_020_img2,SuperPoint
2667,2567,1098,42.773665757693806,0.5093830661073782,5.971240433172889,5.977760838618183,0.6987450122833252,0.1282973289489746,0.8270423412322998,pair_021_img1_pair_021_img2,SuperPoint
2485,2544,827,33.27967806841046,0.8656771155626051,5.994993849955629,5.984780375765463,0.7108163833618164,0.11806344985961914,0.8288798332214355,pair_022_img1_pair_022_img2,SuperPoint
2532,2571,1256,49.60505529225908,0.5270207464683113,5.992095408433576,5.993516026746894,0.6982624530792236,0.1245722770690918,0.8228347301483154,pair_023_img1_pair_023_img2,SuperPoint
2610,2542,775,30.48780487804878,0.6889401394589485,5.96550944043613,5.9817653024380775,0.662344217300415,0.1260850429534912,0.7884292602539062,pair_024_img1_pair_024_img2,SuperPoint
2477,2542,1214,49.01090028259992,0.5807159824121921,5.993565200833908,5.9913366639642245,0.6651325225830078,0.11646103858947754,0.7815935611724854,pair_025_img1_pair_025_img2,SuperPoint
2000,2000,226,11.3,0.00234507925966054,5.991540644252307,5.986846003453696,1.313140869140625,0.15183782577514648,1.4649786949157715,pair_001_img1_pair_001_img2,D2-Net
